logfc_SW2	fdr_SW2	logfc_SW3	fdr_SW3	logfc_SW4	fdr_SW4	logfc_SW5	fdr_SW5	logfc_SW6	fdr_SW6	logfc_SW7	fdr_SW7	logfc_SW8	fdr_SW8	logfc_SW9	fdr_SW9	logfc_SW10	fdr_SW10	logfc_SW11	fdr_SW11	logfc_SW12	fdr_SW12	logfc_SW13	fdr_SW13
ZBTB44	-0.0509899238687775	0.80087339692484	-0.0933713859165952	0.641255499715672	0.0048939578486857	0.992236220433612	0.0591505994111753	0.970268115550373	0.00175271951018159	0.996470804300265	0.0160347307726489	0.954873922059786	-0.0429569795765659	0.933153657593527	-0.179171900846339	0.82521959391888	0.102290273754015	0.999550711701349	0	1	-0.109499028413368	0.68292050550837	0.111592182079067	0.537565478644057
ZBTB48	0.0228635048240646	0.9561014439742	-0.198918433118142	0.549632491744395	0.168413871133667	0.775641245791611	-0.268275517434561	0.679808742425259	0.0882603137143167	0.822267584917198	-0.0803453707268071	0.82529570087023	-0.0525113618774963	0.960331615037952	-0.427303880625189	0.386738417198178	0.454979590846697	0.584723271082635	0	1	-0.141404200839811	0.721555779757253	-0.119005371619042	0.768614654927651
ZBTB5	-0.0147083906536115	0.959253843545501	-0.117492930941056	0.6189999158876	-0.107154494094681	0.73602925239269	0.00643964690550298	0.998319492613982	-0.027883029122563	0.922789556155945	-0.0164881961685015	0.955685773878252	-0.0552037025115973	0.908402837589309	0.0111685906650529	0.999825254749618	0.0171371715451297	0.999550711701349	0	1	0.0418068933115301	0.889596635869332	-0.220441034761592	0.304758259262911
ZBTB7A	-0.225815534370524	0.440647188100304	-0.204585629311998	0.742777090652941	0.371260163712944	0.556485950783554	0.025480514907255	0.997206629392131	-0.132449058231801	0.776165004980996	0.025024054721184	0.965575400835247	-0.0219633977952312	0.987183592413416	-0.332427803373372	0.790504482930706	0.160494105071091	0.999550711701349	0	1	0.075900702134416	0.895111308853233	-0.21269300437588	0.612138768079541
ZBTB8A	0.0112437571387643	0.962887730272019	-0.0307948595371319	0.934275729713916	0.0740321295165915	0.846623609121742	-0.127457011321981	0.921139535825108	-0.0164797657394192	0.966527289140676	0.00970471967310637	0.979132171376976	-0.00459765232261702	0.995584164628555	0.220728971055417	0.971780552194393	-0.104442670113724	0.999550711701349	0	1	-0.205258898825921	0.38673227262904	-0.121401676474828	0.807137934655967
ZBTB8B	0.0181677174258415	0.936528164394056	0.00893185304379185	0.983660227821759	0.0238273170375224	0.966990101161179	-0.0763195229506412	0.984073516397287	0.0173577381611443	0.966943880095631	-0.174440784144642	0.481701790085966	0.0920632083866044	0.882087321202634	-0.0939761486051416	0.999825254749618	-0.0685890782027525	0.999550711701349	0	1	-0.316385756929758	0.255565162274338	-0.151668689266652	0.831082078890557
ZBTB8OS	-0.0230475713891519	0.931096411310217	0.0689637635480473	0.831863384128974	0.106047930910533	0.73434396031421	-0.062165892880165	0.975213427203528	0.00203682364250548	0.996470804300265	0.0424323528868594	0.865155357096599	-0.0730387094301493	0.880634851515134	-0.054488321688301	0.999825254749618	0.0744391970672397	0.999550711701349	0	1	0.161148473607153	0.426334833548847	0.0544561617490697	0.930623575906433
ZC2HC1A	0.00827913887485499	0.991507823820718	0	1	-0.0277104865472194	0.984987119982219	0.0325736503182023	0.997206629392131	0.197370193154871	0.691415192158354	-0.140419579221736	0.803889529576773	0.0115350403196328	0.992813765165227	0.0209825082426619	0.999825254749618	-0.0980267056406371	0.999550711701349	0	1	-0.110951406771243	0.875317595409815	0.450160880199826	0.338344418854578
ZC3H11A	-0.00870027336898498	0.955847363516983	-0.077590520550214	0.520916217959783	0.0196981069680675	0.943657537976409	-0.0422738407814985	0.952810235623644	-0.0177611328157216	0.905738878836022	-0.0614665618684922	0.490608088744819	0.016242197398195	0.951335076542028	0.00808477086145117	0.999825254749618	-0.0437028393796206	0.999550711701349	0.000846331235987328	0.99516159990807	-0.0146777381160123	0.956403374159243	-0.036903536233015	0.918198518291455
ZC3H12B	-0.0341206853201731	0.936528164394056	0.00621814010666455	0.994674979063057	-0.0616372282008277	0.929567713782902	0.138638862288039	0.959489098371224	-0.0477983845303596	0.92970229616307	-0.1998284893536	0.606590456787361	0.470137961303941	0.127213542419371	0.169498096284071	0.999825254749618	-0.154775773943932	0.999550711701349	0	1	-0.161462139800929	0.740110344776717	0.0342475730894866	0.966155037959685
ZC3H12C	0.0616447645321754	0.812245842970683	-0.12814764420572	0.641255499715672	0.0116553643103329	0.986688003890252	-0.00396682219815816	0.999035614960049	-0.0103258737436032	0.98153132084692	-0.0353942511557119	0.928125270920419	-0.0110480438969742	0.989169074500499	-0.110814020927758	0.999825254749618	0.28458244360217	0.735962181041618	0	1	-0.174554202844864	0.557642173261561	-0.0358291520649259	0.954253763392146
ZC3H18	-0.0809913011913311	0.788675225729639	-0.00112621442231277	0.999910397995734	0.195447092023087	0.66139547895072	-0.0758777600553287	0.982995898930407	-0.0384518234743298	0.934915177921789	-0.0316125438137481	0.942549067119557	0.173770344240441	0.659945265953637	0.122100989565872	0.999825254749618	-0.0952785867057535	0.999550711701349	0	1	-0.143126275184498	0.645349252218098	-0.00360948868004505	0.994716395224239
ZC3H3	-0.246217564537481	0.523833373754603	-0.00906427123439458	0.994674979063057	0.0177625550384436	0.989574661968679	-0.375359895362766	0.568791715952779	-0.224072252083321	0.49035203384976	0.38020997995546	0.331079519689415	-0.261388626338718	0.766280598905603	-0.3028234162254	0.999825254749618	-0.0329567593163591	0.999550711701349	0	1	-0.271532397989441	0.421086952436367	-0.234652540070838	0.516062942910931
ZC3H4	-0.000390853731071678	0.998504183437007	-0.118918180949196	0.815558695729078	0.232482415823799	0.453324616305429	0.0134847112008581	0.997206629392131	-0.131346633776018	0.622078725278382	-0.028840006593594	0.939841666800969	0.210655136540067	0.452954283058527	-0.247573071050145	0.781551598570085	-0.210670249244561	0.885114613069515	0	1	-0.0887666581096859	0.838987732411717	-0.0617066556677771	0.88770717252829
ZC3H6	-0.171849292282327	0.380747815912853	-0.211122291556734	0.373587258812775	0.142692706244254	0.788105191194562	-0.0739688012964888	0.987315708519285	0.200986478584369	0.462004467212475	-0.4135196475914	0.062609747628229	0.0907544054043206	0.8991430325167	-0.0907385317890693	0.999825254749618	0.0187677804387668	0.999550711701349	0	1	-0.177161906755463	0.633301118008116	0.223039155165154	0.3941710644033
ZC3H7B	-0.0464001861633297	0.78950916350619	-0.0362959435203589	0.911848752561446	-0.072844433272228	0.822555528972146	-0.000363656992587446	0.999284806025574	-0.0449925621656181	0.886628339312651	0.0629319860413643	0.780494235696239	0.000161952573327524	0.999442584948618	-0.0159486102003505	0.999825254749618	-0.261875647405462	0.906262940208132	0	1	-0.0886004777379928	0.792568250304658	-0.206932111492956	0.292317590469383
ZC3H8	0.100884906107537	0.697989290648141	-0.0100887636823088	0.989606822305459	-0.199374975942129	0.565596724495301	-0.0177975733225157	0.997206629392131	0.0090751595781908	0.986901530892656	-0.0633369842662914	0.885203222520357	0.0666007329148082	0.946864685161512	-0.00244212075791441	0.999825254749618	-0.333215010224857	0.918735477672152	0	1	-0.058015023850226	0.897915133747201	-0.0173901754342891	0.981638199603141
ZC3HAV1	-0.0192747149129978	0.905171286690733	0.0205887657324766	0.929184435531681	0.0172190110666962	0.966031992950321	0.0636500852450783	0.965710279522547	-0.0797548188494929	0.62512392734339	0.0779866040632316	0.668327781767417	-0.0258736643521988	0.96922495229178	0.0703983071581358	0.999825254749618	0.00585679195045512	0.999550711701349	0	1	0.165458898415382	0.269977930647387	-0.0078548183414278	0.988485791917548
ZCCHC14	0.00285719193218772	0.996015940729319	-0.392721562467334	0.137731539805059	0.330265938884071	0.322215495231958	0.00232106190433844	0.999284806025574	-0.16295821927209	0.446691208494612	0.044148473896902	0.915628162086455	0.117980875374432	0.828839360212561	-0.277323267080895	0.787577671570335	-0.0808202856928755	0.999550711701349	0	1	-0.135849217604513	0.738240745824282	-0.118433120565763	0.809994930412032
ZCCHC17	0.282893081669172	0.165864856671443	0.0623526185158168	0.932165242583411	0.0926652984129488	0.868365998541417	0.247403994957239	0.783751199270779	0.0141810160325913	0.976273447568332	-0.0263049172209337	0.953276709767099	0.000780819529949314	0.998874348766203	0.0524030087562209	0.999825254749618	0.217571735470388	0.999550711701349	0	1	0.055169702206462	0.919890833389453	0.217751664104274	0.355555779041668
ZCCHC24	-0.0192514787642022	0.968380391863187	-0.167985613574937	0.689654452552197	0.0869174739933633	0.837475222147013	0.0209048990202042	0.997039118448182	0.121255223024336	0.532264266223561	-0.161245865857966	0.447226186395306	0.0292078363239081	0.970489487733152	0.0319363901294132	0.999825254749618	0.0452551674723399	0.999550711701349	0	1	-0.0839906215174264	0.79809937320311	-0.148601835328687	0.467452915153416
ZCCHC4	-0.101488822743887	0.427996174037765	-0.0217000651633716	0.964536705714128	0.00340372376429882	0.995440438203524	0.10968322028559	0.956287217611994	0.0128641606727916	0.973778003028012	-0.211057152868789	0.230159997736486	0.0654951703056605	0.895294451514595	0.111897352184922	0.999825254749618	-0.133459226869246	0.999550711701349	0	1	0.0237782799671352	0.959481349055102	-0.0895901275034509	0.825383439425897
ZCCHC7	-0.0944768017280994	0.603881038992146	-0.0624922330488916	0.876074937619716	-0.0919137806273288	0.808847449681962	0.030304270532427	0.994292658688173	0.00732053272688879	0.984958339489779	-0.0259825841980676	0.930767692805737	0.12606125642803	0.651952287554255	-0.00676042762837568	0.999825254749618	-0.0362241319480566	0.999550711701349	0	1	-0.0145783027698837	0.97150576814103	0.0173111652465045	0.971646939043637
ZCCHC8	-0.0404286550881492	0.822635989178831	0.0874061888299573	0.682401641242786	-0.167576564735441	0.413638479925309	0.0186029636644954	0.995630381351448	0.0559543356943954	0.750391982409903	-0.065299883848451	0.740557117346528	-0.150989439127572	0.533090148539966	-0.0164399407111106	0.999825254749618	0.0984469291612101	0.999550711701349	0	1	-0.112664078683866	0.614227725803714	-0.108437505153029	0.684313765695355
ZCRB1	-0.00868032058941169	0.975969874150108	-0.0799251504884894	0.733410557402593	-0.115320591836613	0.781768713247468	0.220547586624762	0.639395471261788	0.0942892988264654	0.647968975480559	0.104985809704104	0.538153417841648	-0.261454501528897	0.0647759877348866	0.00296839068286627	0.999825254749618	0.169950350752614	0.99140429595729	0	1	0.195062744272332	0.438389213026819	0.103393276049378	0.780842436492206
ZDHHC11	-0.120232222788121	0.893349540201156	-0.434057111865854	0.48500072199918	0.414162959848843	0.701085889373496	-0.679595356931678	0.609875470621017	0.135879042145392	0.904469821847405	0.153560885734657	0.847111411375893	-0.535875021073575	0.42486008586609	0.148346118066038	0.999825254749618	0.159345094540068	0.999550711701349	0	1	-0.109098957390089	0.933543748360607	-0.234026903833883	0.759961497051548
ZDHHC11B	-0.213241653169593	0.728103410484667	-0.410917177787781	0.553618160941888	0.0449694525024077	0.982422433453394	-0.677134524636757	0.72028881008762	-0.167451508943532	0.871887367761731	0.196335847610203	0.835888951041841	-0.539611123121479	0.681432791327845	-0.186325087081476	0.999825254749618	0.374451178989233	0.999550711701349	0	1	-0.0371610752113007	0.977838526889104	-0.1319390026595	0.91867888040834
ZDHHC12	0.00464501461450785	0.992583441559743	0.044239575338592	0.96056569415871	-0.0528281810678279	0.94985518757002	-0.105112796044682	0.977600544886758	-0.00109482487444492	0.998313537431291	0.106440065495891	0.813452056160188	-0.0590411411428228	0.955062222273974	0.0134951398020199	0.999825254749618	0.188684726288505	0.999550711701349	0	1	0.215281285669726	0.684072663109803	-0.080715487705271	0.942227041476972
ZDHHC13	0.23121413262188	0.572454342651106	0.0848149709671457	0.938445339611754	0.00240369432463977	0.998799293641929	0.228311997574158	0.945433191574613	0.145971788712197	0.808436568068523	-0.346660463732703	0.53923151176655	0.562008105662785	0.396972486109626	0.0708296418080952	0.999825254749618	-0.169281596584454	0.999550711701349	0	1	-0.13269237974431	0.867025004732993	0.814190836982802	0.0295336051539441
ZDHHC15	-0.1217369771631	0.528777226268162	-0.100800309811548	0.784757778568833	0.128798878109488	0.716019622496831	0.0746267606883034	0.992373015805253	-0.0213282181955184	0.963528814673116	-0.166225599861765	0.444074568933319	0.0160070417209691	0.982979373861673	0.153676805784877	0.999825254749618	-0.0681279730543402	0.999550711701349	0	1	-0.205231664113235	0.630900385538327	-0.0628164654099172	0.951372614491221
ZDHHC4	0.0555232483036228	0.769849383025698	-0.0248200919981895	0.95777639572841	-0.0437790771717372	0.926253296246205	-0.015376485392876	0.997206629392131	0.0272341817914081	0.940207979086142	-0.0752870589423462	0.780049713180218	0.0241296078989413	0.973691073467967	0.0572746848720844	0.999825254749618	0.0478249161320109	0.999550711701349	0	1	0.0345174990659396	0.922268724670324	0.0426974161616758	0.947786489524092
ZDHHC8	-0.14789942132707	0.649460710010248	-0.0924320928468129	0.900931535044935	0.108466039071922	0.887014067209958	0.0163260035954551	0.997206629392131	-0.0103565367017737	0.984577194980396	-0.077020198528049	0.831212004096797	-0.075795001333154	0.918191703986279	0.040321589405562	0.999825254749618	0.0122477910586155	0.999550711701349	0	1	-0.152542846437459	0.746551621423301	-0.106786612842332	0.812216000356101
ZEB2	0.136250605252227	0.476453570083608	0.0107543561059467	0.986688567078217	0.127030035103286	0.771712917958728	0.12188817887619	0.903715294992454	-0.0217899137893289	0.958349781259379	-0.0743714502859485	0.815169755852356	0.309817589518863	0.143277359621557	-0.182586523895416	0.878776228187122	0.10910670373994	0.999550711701349	0	1	-0.125424615539268	0.759611182328704	0.388360642781743	0.0599520583603584
ZER1	-0.0363990890745974	0.922039775758991	-0.0310940759433424	0.96518907345779	0.115080254142949	0.781768713247468	0.105007355611113	0.927599088042382	-0.0435201615186962	0.888853704697333	-0.281359832866318	0.0217987942663726	0.163564573139519	0.469553662888076	-0.0973983700374669	0.999825254749618	0.0925612704504976	0.999550711701349	0	1	0.0186898210660898	0.973166512983646	-0.0972684114429097	0.811935962508186
ZFAND1	-0.0262915962396466	0.921209285657683	-0.103070935724397	0.673307417732493	-0.129216240841452	0.632024142684854	-0.0517162821685816	0.984413174002517	0.078396014156018	0.751573195377654	0.0370276474628516	0.912426101999813	-0.260358665618843	0.188406856028285	0.172207906135963	0.93620455685121	0.0869984352689689	0.999550711701349	0	1	-0.0465941131809816	0.900401617827948	-0.0854269990325626	0.737471458159714
ZFAND2A	-0.0971455460809745	0.78950916350619	0.257024687659966	0.315265062148444	-0.44196561316669	0.243993769725024	-0.134559253382336	0.970268115550373	-0.143581807896463	0.623405594359074	0.154819652790736	0.557173972940802	-0.020048239331356	0.984777099033365	0.26295070267594	0.971780552194393	0.120323010504678	0.999550711701349	0	1	0.0417966403952963	0.954785400206128	0.0494237245209219	0.942088707832814
ZFAND2B	-0.0262222668661069	0.922039775758991	0.0624776289521573	0.86329835564163	-0.0554500736720947	0.910083462642348	0.022428550044949	0.995630381351448	-0.137594788839408	0.365615030706285	0.134470089338601	0.597927382187182	-0.114259979844069	0.697746033822143	-0.0227634693730048	0.999825254749618	0.115066329237611	0.999550711701349	0	1	-0.0549154949886229	0.904715979754319	-0.111099305534978	0.807464040923443
ZFAND3	-0.018172912511099	0.95226400735958	-0.166209268642284	0.40774037688427	0.139588407738449	0.624496129682514	0.0559824678854843	0.970268115550373	-0.0414013850202238	0.846858846050456	-0.0549328228933212	0.806364687338305	0.0251496447388533	0.971000335939254	0.0969688269287099	0.999825254749618	-0.101847032722332	0.999550711701349	0	1	-0.0406772291233547	0.905892595081861	-0.202800721105085	0.284438900999342
ZFAND4	-0.17389449644508	0.103314326317962	-0.0279019393377547	0.956335890633018	-0.161617261349747	0.699673019752734	-0.0660336231287636	0.982369156558786	0.0829546463499251	0.74274723654132	0.0467498580943256	0.878896031717524	-0.124845361229515	0.769877941938256	0.104110528981861	0.999825254749618	-0.143483355500448	0.999550711701349	0	1	-0.00621098741464562	0.98781424772901	-0.12975191385667	0.519750550553691
